# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
5.720589400850609962e+00,2.699302337724575729e+00,4.718573819199835540e-01,-2.751022577285766602e-01,7.469596266746520996e-01,1.583019971847534180e+00
3.795397772137274472e+00,4.132534607063636400e+00,1.088827800185094397e+00,3.042379856109619141e+00,-1.953552007675170898e+00,-1.794178962707519531e+00
5.104519001593673444e+00,2.931718478870347422e+00,5.743378520003630250e-01,-3.917718410491943359e+00,4.492056369781494141e+00,7.821278572082519531e+00
1.956173194326369158e+00,1.163388070070224423e+01,5.947265167749374193e+00,6.632662773132324219e+00,-6.853976249694824219e-01,-1.152458488941192627e-01
3.793921480482793651e-01,9.065932494275347864e+00,2.389594128638020010e+01,3.840513992309570312e+01,-1.450919914245605469e+01,-6.071825623512268066e-01
4.487594072319522454e+00,1.616903489877491040e+01,3.603052022576887836e+00,4.747182846069335938e+00,-1.144130706787109375e+00,-3.175448775291442871e-01
7.393678167503525689e-01,6.925338957803124806e+00,9.366568034082371597e+00,7.989018917083740234e+00,1.377548694610595703e+00,1.470708101987838745e-01
4.765987622947544189e+00,8.139405253132339979e+00,1.707810824757973966e+00,2.798400878906250000e+00,-1.090590000152587891e+00,-6.385894417762756348e-01
5.242214383395504385e+00,1.679491932113240882e+00,3.203783380994416619e-01,-2.688690423965454102e-01,5.892473459243774414e-01,1.839223504066467285e+00
2.034739339257848556e+00,5.929121511571732839e+00,2.913946468314866589e+00,5.933391094207763672e+00,-3.019444704055786133e+00,-1.036204576492309570e+00
1.093690186236144501e-01,1.058723253591838054e+00,9.680284845888190048e+00,4.640964031219482422e+00,5.039320468902587891e+00,5.205756425857543945e-01
4.516533295103438483e+00,1.596350648617556267e+01,3.534460047816378125e+00,3.507613182067871094e+00,2.684688568115234375e-02,7.595752831548452377e-03
2.704156074830466050e+00,1.661013619471912506e+01,6.142447305213504016e+00,5.218739986419677734e+00,9.237074851989746094e-01,1.503810137510299683e-01
4.562400057616008420e-01,8.564486711095380400e+00,1.877188892455560421e+01,1.268653392791748047e+01,6.085354804992675781e+00,3.241738080978393555e-01
1.041708017206607106e+00,1.572329882951854430e+01,1.509376770631118525e+01,9.525026321411132812e+00,5.568741798400878906e+00,3.689431250095367432e-01
3.035928113218124391e+00,1.261350548471172495e+01,4.154744451884019973e+00,5.870732784271240234e+00,-1.715988159179687500e+00,-4.130189120769500732e-01
4.575272824465307586e+00,1.001843784374092827e+01,2.189691899938609243e+00,3.412191867828369141e+00,-1.222500085830688477e+00,-5.582978129386901855e-01
4.137753305502288370e+00,1.368595351950555994e+01,3.307580831681361300e+00,3.380739450454711914e+00,-7.315850257873535156e-02,-2.211843058466911316e-02
1.900877450341607711e+00,1.491703495897506748e+01,7.847446954717845813e+00,9.127087593078613281e+00,-1.279640674591064453e+00,-1.630645841360092163e-01
7.761252374395415377e-01,5.667847456800893191e+00,7.302748555760505411e+00,1.478152275085449219e+01,-7.478774070739746094e+00,-1.024103999137878418e+00
2.890248615423601120e+00,6.722906143755979613e+00,2.326064999349772400e+00,4.249897003173828125e+00,-1.923831939697265625e+00,-8.270757198333740234e-01
8.540228647707179821e-01,1.504237231819703347e+01,1.761354752748394503e+01,1.487477684020996094e+01,2.738771438598632812e+00,1.554923206567764282e-01
2.164306509397456946e+00,1.109140400949111971e+01,5.124691886907906557e+00,6.090057849884033203e+00,-9.653658866882324219e-01,-1.883753985166549683e-01
1.453059880650587332e-01,5.345064096384195551e+00,3.678488524499773149e+01,1.712074851989746094e+01,1.966413688659667969e+01,5.345711112022399902e-01
3.676121342991295338e-01,2.178859205073020000e+00,5.927060077130263949e+00,3.429926395416259766e+00,2.497133731842041016e+00,4.213106930255889893e-01
1.971000145759271849e+00,4.462322606420058513e+00,2.263988978398109531e+00,8.893387794494628906e+00,-6.629398822784423828e+00,-2.928194046020507812e+00
7.256264495965634165e-01,2.291862600930200777e+00,3.158460668301767527e+00,4.076649665832519531e+00,-9.181890487670898438e-01,-2.907077670097351074e-01
4.183656019184565977e+00,8.147416345311004449e+00,1.947439346817765760e+00,3.826891422271728516e+00,-1.879452109336853027e+00,-9.650889039039611816e-01
2.699109753774445175e-01,1.022769539960824758e+00,3.789284739275903480e+00,4.380341529846191406e+00,-5.910568237304687500e-01,-1.559811085462570190e-01
4.621164552423532967e+00,1.351827314038569128e+01,2.925295774913736935e+00,3.392855644226074219e+00,-4.675598144531250000e-01,-1.598333418369293213e-01
1.754861574546098701e+00,1.952123167651291524e+01,1.112408634371184135e+01,8.255485534667968750e+00,2.868600845336914062e+00,2.578729391098022461e-01
3.917979282646441241e+00,6.732808766888293661e+00,1.718439093516733518e+00,1.389085769653320312e+00,3.293533325195312500e-01,1.916584223508834839e-01
2.691528047265250301e+00,1.607765190896128971e+01,5.973429080665579427e+00,7.034706592559814453e+00,-1.061277389526367188e+00,-1.776663511991500854e-01
2.880365885241565671e+00,1.069076641739377465e+01,3.711600138083561262e+00,5.402510643005371094e+00,-1.690910577774047852e+00,-4.555745720863342285e-01
2.043456370112996190e+00,1.013710639094478871e+01,4.960764780304187660e+00,6.183953762054443359e+00,-1.223188877105712891e+00,-2.465726435184478760e-01
3.421823891778977611e+00,1.523135088519697611e+01,4.451237517451057890e+00,3.955279350280761719e+00,4.959583282470703125e-01,1.114203184843063354e-01
4.297929546872790496e+00,8.014777282270344472e+00,1.864799595912865593e+00,3.696314811706542969e+00,-1.831515192985534668e+00,-9.821512103080749512e-01
3.060579268207900050e+00,1.319687178758455914e+01,4.311886943974462483e+00,4.379022121429443359e+00,-6.713533401489257812e-02,-1.556982751935720444e-02
2.318634195534008846e+00,4.592371314979662777e+00,1.980636412516113332e+00,8.022212028503417969e+00,-6.041575431823730469e+00,-3.050320386886596680e+00
4.936064080859009273e+00,4.419736612149418598e+00,8.953969275415616380e-01,3.166259765625000000e+00,-2.270862817764282227e+00,-2.536152124404907227e+00
3.538062325692499677e+00,1.903333748464674358e+01,5.379593611574204459e+00,6.038181781768798828e+00,-6.585879325866699219e-01,-1.224233582615852356e-01
4.109543270291591277e+00,1.310587322797927001e+01,3.189131337957501700e+00,3.246829986572265625e+00,-5.769872665405273438e-02,-1.809230260550975800e-02
4.132068937445021461e+00,3.311510631846796837e+00,8.014170823331908666e-01,-3.982164382934570312e+00,4.783581256866455078e+00,5.968903541564941406e+00
2.488157557182700597e+00,1.520852473143389005e+01,6.112364021133070757e+00,4.548786163330078125e+00,1.563577651977539062e+00,2.558057308197021484e-01
2.582232869041864998e+00,3.373091860648512963e+00,1.306269431037060391e+00,6.266366958618164062e+00,-4.960097312927246094e+00,-3.797147274017333984e+00
4.522327542464199546e+00,6.785965142960889374e+00,1.500547025672368529e+00,-2.230167388916015625e-03,1.502777218818664551e+00,1.001486182212829590e+00
2.098488992559164323e+00,1.049160059608622930e+01,4.999597631099049089e+00,6.142301082611083984e+00,-1.142703533172607422e+00,-2.285591065883636475e-01
3.405857499619773687e+00,1.988416915199239199e+01,5.838226982254026254e+00,3.633810281753540039e+00,2.204416513442993164e+00,3.775832355022430420e-01
4.116346449982974942e-01,8.953882871751545736e+00,2.175201475519287087e+01,3.659940338134765625e+01,-1.484738922119140625e+01,-6.825754046440124512e-01
4.396559903515925072e+00,5.104359403266492734e+00,1.160989390633467844e+00,2.437597751617431641e+00,-1.276608347892761230e+00,-1.099586606025695801e+00
3.182379030430475098e+00,2.021333451965562134e+00,6.351642694466032024e-01,5.000902414321899414e-01,1.350740194320678711e-01,2.126599848270416260e-01
1.655967691890785076e+00,2.682021733819687892e+00,1.619609939827602707e+00,5.084151268005371094e+00,-3.464541435241699219e+00,-2.139120817184448242e+00
1.470085197977504032e+00,1.377656831025531758e+01,9.371272038660533710e+00,1.115525341033935547e+01,-1.783981323242187500e+00,-1.903670430183410645e-01
4.585280011816722734e+00,1.389211675999731455e+01,3.029720480362365631e+00,4.640192985534667969e+00,-1.610472440719604492e+00,-5.315580964088439941e-01
2.632805343572439671e+00,5.487836194855688632e+00,2.084406356988501408e+00,3.742180109024047852e+00,-1.657773733139038086e+00,-7.953217625617980957e-01
3.929354075264088308e+00,8.958570802814683987e+00,2.279909275473625208e+00,3.137485504150390625e+00,-8.575761318206787109e-01,-3.761448264122009277e-01
2.755228354519296818e+00,4.090217311719213988e+00,1.484529333116866523e+00,5.687789916992187500e+00,-4.203260421752929688e+00,-2.831375598907470703e+00
1.073933783100758266e+00,1.072964635918522092e+01,9.990975726832639126e+00,1.609022331237792969e+01,-6.099247932434082031e+00,-6.104757189750671387e-01
1.889868009882496702e+00,5.047413579879707513e+00,2.670775712105700528e+00,8.604355812072753906e+00,-5.933580398559570312e+00,-2.221669435501098633e+00
1.414757145081016465e-01,1.623632740373246008e+01,1.147640601087240526e+02,3.778678512573242188e+01,7.697727966308593750e+01,6.707437634468078613e-01
1.621092875883764384e+00,1.729992465021139125e+01,1.067176650244672942e+01,8.001533508300781250e+00,2.670232772827148438e+00,2.502146959304809570e-01
4.951334830489022565e-01,6.461118082168310295e+00,1.304924490741857745e+01,2.390281867980957031e+01,-1.085357379913330078e+01,-8.317396044731140137e-01
1.951384839235493218e-01,3.698781316175965728e+00,1.895464821600777228e+01,1.051508140563964844e+01,8.439567565917968750e+00,4.452505409717559814e-01
4.975498513579815096e+00,1.252380808877797680e+00,2.517096137119984589e-01,-2.639865875244140625e-02,2.781082689762115479e-01,1.104877471923828125e+00
2.832930894345252248e+00,1.034915236595109711e+01,3.653160896585511797e+00,5.269701004028320312e+00,-1.616540193557739258e+00,-4.425045251846313477e-01
9.035499873862014031e-01,7.773568725413083413e+00,8.603363216129903179e+00,1.019019031524658203e+01,-1.586827278137207031e+00,-1.844426691532135010e-01
3.335769524195981273e+00,2.658035654741309983e+00,7.968283286543830224e-01,2.459094524383544922e+00,-1.662266254425048828e+00,-2.086103439331054688e+00
4.505935462242002920e+00,1.228947534642892236e+01,2.727397107528497955e+00,3.216229915618896484e+00,-4.888327121734619141e-01,-1.792304813861846924e-01
2.936096561566882812e+00,1.941274721063504316e+01,6.611753668031681741e+00,5.919343948364257812e+00,6.924095153808593750e-01,1.047240346670150757e-01
3.603812791932959225e+00,1.727647306094210933e+01,4.793942987164883540e+00,4.244686603546142578e+00,5.492563247680664062e-01,1.145729795098304749e-01
4.894625157190869658e+00,8.817014720367533087e+00,1.801366690442911755e+00,3.882292270660400391e+00,-2.080925464630126953e+00,-1.155192613601684570e+00
1.808067417342904326e+00,9.500007080369147872e+00,5.254232773206072515e+00,8.691708564758300781e+00,-3.437475681304931641e+00,-6.542298197746276855e-01
2.209045075558373483e+00,2.148868666856739829e+00,9.727590851959311280e-01,1.924348592758178711e+00,-9.515895247459411621e-01,-9.782376289367675781e-01
1.333995660353558321e+00,1.083328181649283728e+01,8.120927330169584124e+00,7.413503646850585938e+00,7.074232101440429688e-01,8.711114525794982910e-02
3.011735170416830476e-01,1.581652808207137895e+01,5.251633090927558811e+01,3.665817260742187500e+01,1.585815811157226562e+01,3.019662201404571533e-01
1.444764234024280558e+00,1.676597266697742583e+01,1.160464266219899976e+01,8.026757240295410156e+00,3.577885627746582031e+00,3.083150088787078857e-01
4.437984059485647670e+00,1.767751457671097270e+01,3.983230750666499453e+00,4.779809951782226562e+00,-7.965791225433349609e-01,-1.999831646680831909e-01
3.704217387776569836e+00,1.031822763937369913e+01,2.785535123673490432e+00,4.656632423400878906e+00,-1.871097326278686523e+00,-6.717191934585571289e-01
1.077474564086966735e+00,9.319990900195435302e+00,8.649847718765439453e+00,1.284782791137695312e+01,-4.197979927062988281e+00,-4.853241145610809326e-01
3.372084607324917549e+00,1.686552184895859341e+01,5.001512065362454962e+00,4.531811714172363281e+00,4.697003364562988281e-01,9.391167014837265015e-02
2.543159437581088422e+00,6.058595704574408991e+00,2.382310607445440986e+00,3.538117408752441406e+00,-1.155806779861450195e+00,-4.851620793342590332e-01
1.041216615525911299e-01,1.556695797380826107e+01,1.495073910815906117e+02,3.707664489746093750e+01,1.124307403564453125e+02,7.520079612731933594e-01
4.485208883348214215e+00,3.701556026519577269e+00,8.252806330295948678e-01,2.225408315658569336e+00,-1.400127649307250977e+00,-1.696547389030456543e+00
4.116346449982975386e+00,8.953882871751545736e+00,2.175201475519286110e+00,3.038696289062500000e+00,-8.634948730468750000e-01,-3.969723880290985107e-01
1.832558538955600502e+00,6.993986839031069991e+00,3.816514829052630287e+00,6.457987308502197266e+00,-2.641472578048706055e+00,-6.921164393424987793e-01
2.084329981220264916e+00,1.651754198192814371e+01,7.924629080208306142e+00,5.836732864379882812e+00,2.087896347045898438e+00,2.634692788124084473e-01
1.846143585484747440e+00,1.842407821742611063e+01,9.979764500597307020e+00,7.470963001251220703e+00,2.508801937103271484e+00,2.513888776302337646e-01
3.297359823792298972e+00,1.731284009392498646e+01,5.250515873033675618e+00,4.724930286407470703e+00,5.255856513977050781e-01,1.001017168164253235e-01
2.697957791123418714e-01,6.462465288256493245e+00,2.395317417314207731e+01,2.589823913574218750e+01,-1.945064544677734375e+00,-8.120279014110565186e-02
1.915723403541053971e+00,2.951686863994943177e+00,1.540768807511041505e+00,6.013871669769287109e+00,-4.473102569580078125e+00,-2.903162717819213867e+00
4.803810878984161592e-01,7.832520041472476713e+00,1.630480516154037929e+01,2.809533119201660156e+01,-1.179052543640136719e+01,-7.231318950653076172e-01
8.220354127878598538e-01,9.060307488162816725e+00,1.102179705061073989e+01,3.441186523437500000e+01,-2.339006805419921875e+01,-2.122164726257324219e+00
2.639269683013903411e-01,1.794577415486132477e+00,6.799522712801452151e+00,5.057803630828857422e+00,1.741719245910644531e+00,2.561531662940979004e-01
4.425992117960556804e+00,4.431236085278378312e+00,1.001184811716347323e+00,2.870595693588256836e+00,-1.869410872459411621e+00,-1.867198586463928223e+00
4.795851543636474590e-01,1.839897497859227471e+01,3.836435471612028891e+01,9.433135986328125000e+00,2.893121719360351562e+01,7.541171908378601074e-01
4.647838778925321712e+00,2.992078695199373861e+00,6.437569884666277664e-01,-6.114968061447143555e-01,1.255253791809082031e+00,1.949887633323669434e+00
1.823618504913497418e+00,1.267791220224597204e+01,6.952063805059570001e+00,8.929887771606445312e+00,-1.977823734283447266e+00,-2.844944596290588379e-01
4.616272303767475771e-01,2.443367142125996594e+00,5.292944136185147919e+00,5.003341197967529297e+00,2.896027565002441406e-01,5.471487343311309814e-02
6.780837111267686845e-01,5.204048872414987592e+00,7.674640736860412815e+00,1.536441516876220703e+01,-7.689774513244628906e+00,-1.001971960067749023e+00
3.860533749407119686e+00,1.672827469794752275e+01,4.333150746452240298e+00,5.046002388000488281e+00,-7.128515243530273438e-01,-1.645111292600631714e-01
4.450952262750990762e+00,1.972368205978023070e+01,4.431339833689803775e+00,3.563819408416748047e+00,8.675203323364257812e-01,1.957693099975585938e-01
4.117051212662751425e+00,3.908305251418759063e+00,9.492972152976975053e-01,1.427113413810729980e+00,-4.778162240982055664e-01,-5.033367872238159180e-01
2.626520809428529279e+00,5.306154635243035322e+00,2.020221814422834772e+00,3.417322635650634766e+00,-1.397100925445556641e+00,-6.915582418441772461e-01
3.879100405574863686e+00,1.257203539201764464e+01,3.240966739079425896e+00,4.781359672546386719e+00,-1.540392875671386719e+00,-4.752880632877349854e-01
3.439865766005158587e+00,1.314159076094337486e+01,3.820378949323125273e+00,3.302988767623901367e+00,5.173902511596679688e-01,1.354290395975112915e-01
1.826846499443495642e+00,8.639683761703881970e+00,4.729288292330937615e+00,9.382884979248046875e+00,-4.653596878051757812e+00,-9.839951992034912109e-01
2.812413698779254290e+00,5.798262959386159210e+00,2.061667869809812093e+00,2.446339845657348633e+00,-3.846719264984130859e-01,-1.865828782320022583e-01
3.642211504487816054e+00,5.577191182476827436e+00,1.531265050259929206e+00,2.637889862060546875e+00,-1.106624841690063477e+00,-7.226867079734802246e-01
