# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
2.637654335308838416e+00,1.643919149965200432e+01,3.720773965920320503e+00,2.911059379577636719e+00,8.097146131647738887e-01,2.144197671601776600e-01,7.334023652922001535e-01,2.387916983892796452e+01,1.000000000000000000e+02,9.000000000000000222e-01,6.232504115338208805e+00
2.691023245376217954e+00,1.319721720935750398e+01,4.597217267744470315e-02,8.742483258247375488e-01,-8.282761905748188269e-01,1.366249602576627975e+00,1.753068043797086917e+00,1.918327620083960383e+01,1.000000000000000000e+02,8.000000000000000444e-01,4.904163214507079260e+00
2.548156890287306631e+00,1.324299251369488317e+01,6.157037551428964223e-02,8.742483258247375488e-01,-8.126779877379739503e-01,4.923262093990560473e+00,2.341203568347245412e+00,4.857427062387858996e+01,1.000000000000000000e+03,9.000000000000000222e-01,5.197086790131563383e+00
3.809973242075402222e+00,1.576041721677027141e+01,3.677708573779082890e+00,1.944868445396423340e+00,1.732840018114065739e+00,4.896985440533496714e-01,3.344863063678330750e+00,4.309784408369164765e+00,1.000000000000000000e+02,9.000000000000000222e-01,4.136621497159154615e+00
2.214283825269988348e+00,1.561288440709759406e+01,3.324905723510468647e+00,1.477870583534240723e+00,1.847035160837853685e+00,5.630180353109310865e-01,3.535903326163011062e+00,1.412675468051455141e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.050986070041814990e+00
2.990032676642896625e+00,1.426716784533275550e+01,3.658049630391681628e+00,2.269814968109130859e+00,1.388234538602912682e+00,3.857865673827727271e-01,2.113517566369386369e+00,4.018271147067719262e+00,1.000000000000000000e+00,8.000000000000000444e-01,4.771575895067282858e+00
1.207434142324985693e+00,1.234143098028871144e+01,2.653866819643095010e+00,1.642047524452209473e+00,1.011819328718498223e+00,2.363915345484168817e-01,7.338044001646897740e+00,2.987858255995196544e+01,1.000000000000000000e+03,8.000000000000000444e-01,1.022120424433630781e+01
3.330326029178958702e+00,1.531698976199594853e+01,4.026556016084208878e+00,2.778872966766357422e+00,1.247683046337618507e+00,3.206682865839772800e-01,1.749770586952346552e+00,4.925961394169641849e+00,1.000000000000000000e+00,9.000000000000000222e-01,4.599246328375880211e+00
2.351196944156951130e+00,6.940860850245559099e+00,1.678522015432483583e+00,1.429992556571960449e+00,2.485294983486004694e-01,1.739636073478886824e-01,1.053736079330131609e-01,1.216783946092776603e+01,1.000000000000000000e+02,9.000000000000000222e-01,2.952054215404862791e+00
3.671474863420198353e+00,1.356302207115593994e+01,7.749721127414677113e-01,1.257749557495117188e+00,-4.827773858940628271e-01,1.585981072405652781e-01,5.694745495963544624e-01,2.824999717119078824e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.694161767601255697e+00
1.243207414135919731e+00,1.272843301752956435e+01,8.517731974025252839e+00,6.092720985412597656e+00,2.425010803838255846e+00,2.816990941279144955e-01,6.195728897046365979e+00,1.575757304919062207e+01,1.000000000000000000e+02,9.000000000000000222e-01,1.023838248774951687e+01
2.130205585497492837e+00,1.244532460828723153e+01,2.362355774535567665e+00,1.784262895584106445e+00,5.780929765540671061e-01,2.090817408415392431e-01,9.232173745112361996e-01,3.329445750285191252e+01,1.000000000000000000e+03,9.000000000000000222e-01,5.842311508811823373e+00
3.025115284419954254e+00,1.263372515674886643e+01,3.393392884765054074e+00,2.226912260055541992e+00,1.166480575535679964e+00,3.573611275798680986e-01,1.494761482515850615e+00,7.508262622008224696e+00,1.000000000000000000e+03,9.000000000000000222e-01,4.176278908052027283e+00
3.059669552978255158e+00,1.289792559131581662e+01,3.796444597968437140e+00,2.697708845138549805e+00,1.098735678324081366e+00,2.965036099992414687e-01,1.351164429765954411e+00,3.719482391978419678e+00,1.000000000000000000e+01,9.000000000000000222e-01,4.215463587811660418e+00
1.509473444650613949e+00,5.316189017987063004e+00,6.718011816990451246e-01,8.742483258247375488e-01,-2.024471815532184193e-01,4.550298493691400381e-01,2.221355708701135967e-01,1.045965441235907356e+01,1.000000000000000000e+00,8.000000000000000444e-01,3.521883102234739660e+00
3.192531109906350029e+00,9.797039997251024701e+00,2.058817253551353532e-01,8.742483258247375488e-01,-6.683666378971281352e-01,-9.577960798985115654e-01,4.840733744289133500e-01,1.120895315785399404e+01,1.000000000000000000e+01,8.000000000000000444e-01,3.068737518908127626e+00
4.101529256974317583e+00,1.572826386069329807e+01,3.811426416527637917e-01,1.087631940841674805e+00,-7.064892911795368491e-01,2.047068775081274661e-01,1.176085330834278242e+00,3.338174856643369992e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.834731602596437305e+00
2.085037381023008507e+00,1.794875391565861023e+01,3.028846403412289945e+00,1.067875385284423828e+00,1.960970976777143715e+00,6.549360376425095165e-01,4.019416581704073010e+00,4.837186399539502446e+01,1.000000000000000000e+00,9.000000000000000222e-01,8.608360732051806963e+00
2.088260221884501000e+00,1.098324132706838085e+01,4.598207219411325930e+00,4.233522891998291016e+00,3.646847327246190429e-01,8.966189464695553668e-02,1.920998533306316480e-01,5.833340710265899176e+00,1.000000000000000000e+01,9.000000000000000222e-01,5.259517569681434246e+00
1.231084197099527433e+00,9.823190469744073283e+00,4.623874158489583053e+00,3.517615079879760742e+00,1.106259001123783836e+00,2.126032810052745359e-01,2.373675092456374980e+00,3.177041430380941023e+01,1.000000000000000000e+03,9.000000000000000222e-01,7.979300272790291082e+00
3.021969264147125411e+00,1.780284072157714803e+01,3.525635140695729142e+00,2.368534088134765625e+00,1.157101113655724989e+00,3.343689201518854071e-01,1.362163488406227696e+00,2.260290278346140980e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.891138911567173508e+00
4.435615859337092459e+00,1.126240149921257938e+01,2.011107467942110816e+00,8.742483258247375488e-01,1.136859104689847522e+00,6.002960730072590678e-01,1.554666725683714334e+00,4.679728260400219497e+00,1.000000000000000000e+00,9.000000000000000222e-01,2.539084054248051725e+00
3.362919263491933375e+00,1.245133858963770734e+01,8.221706766333642946e-01,8.742483258247375488e-01,-5.207768661889924239e-02,1.277620172009300836e-01,1.520139616865465171e-01,2.587604029241012071e+01,1.000000000000000000e+00,9.000000000000000222e-01,3.702538661813929988e+00
2.051699419397804647e+00,1.633283190396781492e+01,5.786702780529651591e+00,3.995017290115356445e+00,1.791685207292232462e+00,3.064441307737562625e-01,3.527558858455995594e+00,8.479715153181809129e+00,1.000000000000000000e+02,8.000000000000000444e-01,7.960635826841376606e+00
1.041676967057568515e+00,1.367947160574893850e+01,1.288466664421820340e+01,8.141057014465332031e+00,4.743609385373829923e+00,3.683091517541863258e-01,2.273526960057308699e+01,2.094455958274454410e+00,1.000000000000000000e+00,9.000000000000000222e-01,1.313216288576431801e+01
3.019469351765707632e+00,7.348743584239613824e+00,1.890590182278652165e+00,1.998599648475646973e+00,-1.080095407028008186e-01,1.651958269124141343e-01,3.471750498752436132e-01,2.036137425159820324e+00,1.000000000000000000e+03,8.000000000000000444e-01,2.433786446596074349e+00
3.956312088762246493e+00,1.786193343388358556e+01,1.722174678459680974e+00,8.742483258247375488e-01,8.479263152074174581e-01,5.618786550834944382e-01,8.568756773894922185e-01,2.510147856208003603e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.514793836568081531e+00
2.914321215551679778e+00,1.578797971731806093e+01,4.312067282727082507e+00,3.141829252243041992e+00,1.170238021543343665e+00,2.788906988222944472e-01,1.521963519696359679e+00,3.977305668738361000e+00,1.000000000000000000e+00,8.000000000000000444e-01,5.417378027195056234e+00
2.150516326836326542e+00,1.448738975746402602e+01,2.342928434897453283e+00,8.742483258247375488e-01,1.468680071645189766e+00,6.502718567533334326e-01,2.342903925845392088e+00,3.821761592691314036e+01,1.000000000000000000e+00,9.000000000000000222e-01,6.736702984616140810e+00
3.162476742950831810e+00,1.200848816465954272e+01,3.263224839401992483e+00,1.870263338088989258e+00,1.392961380613597644e+00,4.344841316024704581e-01,2.121420596758378796e+00,4.837711915262611129e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.797178332275957136e+00
1.850881998409641849e+00,1.639016002926794613e+01,5.914066706519358618e+00,4.684834003448486328e+00,1.229232834201091196e+00,1.928123948192930204e-01,2.347732683470414194e+00,2.814157694165142942e+01,1.000000000000000000e+03,9.000000000000000222e-01,8.855324133764918670e+00
3.149516000167509766e+00,1.280625949566468513e+01,2.005836621843440248e+00,8.742483258247375488e-01,1.131588258591176510e+00,5.944855754089048983e-01,1.474469607203773069e+00,7.584793594539657846e+00,1.000000000000000000e+00,8.000000000000000444e-01,4.066103964857956221e+00
2.090305517070332630e+00,1.732948509923468094e+01,8.060659658907775693e+00,7.774008274078369141e+00,2.866515934456618231e-01,4.357623268168929476e-02,1.283516074903038873e-01,1.759104409114076839e+00,1.000000000000000000e+03,9.000000000000000222e-01,8.290407769445501174e+00
3.753947569947180263e+00,8.221754496924249977e+00,1.388046623794491508e+00,8.742483258247375488e-01,5.137982605422279914e-01,4.689434864431781813e-01,5.055387375079162249e-01,7.147174026778124301e+00,1.000000000000000000e+00,9.000000000000000222e-01,2.190162314131610000e+00
2.160881207865738229e+00,1.235807922316791263e+01,3.332525927019870160e+00,2.899001359939575195e+00,4.335246266849391850e-01,1.684341182860004393e-01,3.561790358616921948e-01,2.062978632607799767e+01,1.000000000000000000e+00,9.000000000000000222e-01,5.718999812754053558e+00
3.351574914284106477e+00,1.632157324239322804e+01,2.466386668960228956e+00,1.448341727256774902e+00,1.018044879118577217e+00,4.330261047205556935e-01,1.065931332164809620e+00,9.331698170430440697e+00,1.000000000000000000e+01,8.000000000000000444e-01,4.869821997065371555e+00
2.308665398721780004e+00,1.606363712851944214e+01,5.603570476158601821e+00,4.654776096343994141e+00,9.487948208889793733e-01,1.681892702138159668e-01,9.392714007240406948e-01,1.275984943941377558e+01,1.000000000000000000e+02,9.000000000000000222e-01,6.957975433518112318e+00
2.159969883938282376e+00,1.611590096954181917e+01,3.112618471532750508e+00,1.310286760330200195e+00,1.802331684752989105e+00,5.896108129570036827e-01,3.369204115445566750e+00,1.646763181926400321e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.461169291933656744e+00
2.797183626702599124e+00,1.626940260471774025e+01,2.121976574109756264e+00,1.579762220382690430e+00,5.422143239247432245e-01,2.858244439325801634e-01,5.420341878666475877e-01,3.498912462355122699e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.816351293281584844e+00
1.118833368592544009e+00,5.675561739187058308e+00,6.385439562883937770e-01,8.742483258247375488e-01,-2.357044069638697670e-01,8.852744502156632000e-01,1.331310539858153286e+00,4.138364619459874660e+01,1.000000000000000000e+03,9.000000000000000222e-01,5.072749793230364013e+00
4.627622205282368562e+00,1.766757828213649617e+01,1.332641562370120880e+00,8.742483258247375488e-01,4.583931991178575305e-01,2.413668645290119597e-01,4.265116344112837021e-01,1.013002696854418261e+01,1.000000000000000000e+02,8.000000000000000444e-01,3.817852343687259342e+00
2.960550653265031862e+00,1.652975324571749383e+01,6.211236424033108605e-01,9.323579668998718262e-01,-3.112342922727998618e-01,5.087556418408416270e-02,3.281580453206648929e-01,4.534736579730474659e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.583337419843743987e+00
4.792718513773492006e+00,1.271553744886459647e+01,1.754332836660112305e+00,8.742483258247375488e-01,8.800844734078487885e-01,5.392039611503243179e-01,8.036972601500446123e-01,8.858281454975081459e+00,1.000000000000000000e+03,9.000000000000000222e-01,2.653094984051788785e+00
1.746473738914426477e+00,1.619440008853305812e+01,3.197559550882230095e+00,1.778353095054626465e+00,1.419206467748532319e+00,4.439690834154371712e-01,2.203324261007211682e+00,2.278534897547218208e+01,1.000000000000000000e+01,8.000000000000000444e-01,9.272627310502350895e+00
2.928237202885131563e+00,5.347602231314811050e+00,1.656614283138647115e-01,8.742483258247375488e-01,-7.085869349383987492e-01,4.520234712931105570e+00,5.502837898762615865e-01,1.600132710883045561e+01,1.000000000000000000e+03,9.000000000000000222e-01,1.826218936787610048e+00
3.667384546361961650e+00,6.501205022405779133e+00,5.590194068668556948e-01,8.742483258247375488e-01,-3.152289563854077659e-01,6.137879075218651836e-01,2.685123185775878385e-01,4.620709195575105177e+00,1.000000000000000000e+00,8.000000000000000444e-01,1.772708844741946121e+00
1.341855256762374715e+00,1.323466416642519583e+01,8.350882798248616012e+00,5.992288112640380859e+00,2.358594542557089113e+00,2.783598050371495769e-01,5.978923928067916727e+00,1.405529615190597958e+01,1.000000000000000000e+03,9.000000000000000222e-01,9.862959585043295618e+00
1.593101910581305347e+00,8.716227940382458073e+00,4.619353927758395706e+00,3.998037815093994141e+00,6.213160918027761381e-01,1.379781465244854233e-01,5.801687702641737943e-01,2.997603762576521724e+00,1.000000000000000000e+02,8.000000000000000444e-01,5.471230611481724182e+00
4.157869564194889733e+00,1.555974151979547671e+01,2.849720223502115179e-01,8.742483258247375488e-01,-5.892763409020520537e-01,5.079385359900417951e-01,8.423190398183624250e-01,3.309216223398514956e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.742238971079504761e+00
4.455057221939814127e+00,1.555953636427348208e+01,1.692974602219144531e+00,8.742483258247375488e-01,8.187262389668810147e-01,5.363503547178115616e-01,7.081984330094966973e-01,1.693898420004895300e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.492555895275026856e+00
2.956604318422160205e+00,1.737989406710391194e+01,4.767097134759134214e+00,3.627442836761474609e+00,1.139654357602304158e+00,2.437349480221374931e-01,1.328814027738812964e+00,1.069070960883994559e+01,1.000000000000000000e+03,9.000000000000000222e-01,5.878329392544136667e+00
1.815187404189375187e+00,1.791346224910193996e+01,8.367318456668467519e+00,6.203541755676269531e+00,2.163776689071270631e+00,2.546243947252511686e-01,5.053800278030636584e+00,5.587601882772656126e+00,1.000000000000000000e+02,8.000000000000000444e-01,9.868657201872618856e+00
2.256005706162398372e+00,6.982546931213752472e+00,3.149706524933625351e-01,8.742483258247375488e-01,-5.592777107589009811e-01,4.634938260184208181e-01,4.437902489950122376e-01,1.039007475883233589e+01,1.000000000000000000e+00,8.000000000000000444e-01,3.095092761574386842e+00
2.230260461612937117e+00,9.420875236696703681e+00,1.620289227420335321e+00,8.742483258247375488e-01,7.460408641680718045e-01,5.329888373419078285e-01,7.690003549396579041e-01,2.275266154812675623e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.224114357425084343e+00
2.142780920260569655e+00,1.728179393296819910e+01,5.355755346343133994e+00,4.338077068328857422e+00,1.017678134963129200e+00,1.775933499648467140e-01,1.540553623110995751e+00,2.601690103187182856e+01,1.000000000000000000e+03,9.000000000000000222e-01,8.065124049576976262e+00
3.314708974596108693e+00,1.649817079179046786e+01,2.448689895218457480e+00,1.929943442344665527e+00,5.187465497313399343e-01,2.105504084775741414e-01,3.612811507995338789e-01,2.453806488519377638e+01,1.000000000000000000e+03,9.000000000000000222e-01,4.977260724314639617e+00
2.247298914378940360e+00,1.698100125121370496e+01,3.884538571121601169e+00,2.722730875015258789e+00,1.161807749750522589e+00,3.079427450132014021e-01,1.483388334123805663e+00,1.330179315697848530e+01,1.000000000000000000e+00,8.000000000000000444e-01,7.556182732329822294e+00
2.624718107537796996e+00,8.060585158686976115e+00,8.892406243200887683e-01,1.097491025924682617e+00,-2.082504243288645918e-01,4.842260649967397024e-01,1.467291215343135558e-01,2.103058591668052912e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.071028898508446847e+00
2.996671146334134228e+00,5.433689470260489429e+00,6.618337755324622540e-01,8.742483258247375488e-01,-2.124145877198012067e-01,5.672613011681695294e-01,1.002722230361949018e-01,4.652454665721328375e+00,1.000000000000000000e+02,8.000000000000000444e-01,1.813241828990008520e+00
1.916406260016014773e+00,8.232065321449736572e+00,6.433469831425719931e-01,8.874859809875488281e-01,-2.441390077635622047e-01,2.463745270902494566e-01,3.872809482175186280e-01,3.413824695236438345e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.295574217849269516e+00
