# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac
3.822041012927503978e+00,8.612204921733095375e+00,1.480842365700735908e+00,2.014998912811279297e+00,-5.341566380076265830e-01,3.660690751025592049e-01,2.975259080173556225e-01,7.581543986670693513e+00,1.000000000000000000e+03,9.000000000000000222e-01
1.139420517092703200e+00,9.758555554874902782e+00,7.803043138113135990e-01,4.627137184143066406e+00,-3.846832769003857067e+00,4.025718536830032335e+00,1.485487856887519698e+01,2.905862716081188424e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.413380245158692539e+00,6.730312088737870013e+00,3.297980103377135208e+00,2.732167720794677734e+00,5.658123170173476879e-01,1.630158008454178631e-01,4.693733190405797728e-01,1.376437819963327946e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.414629833495201883e+00,1.186091294901947180e+01,5.589358599188682941e-01,3.861148118972778320e+00,-3.302212530255043355e+00,5.196136457815112131e+00,1.153322517447899465e+01,1.725735640709353547e+01,1.000000000000000000e+02,8.000000000000000444e-01
2.140695479756830277e+00,1.177146924413958651e+01,3.591288467422583786e+00,2.904640674591064453e+00,6.866476140175852283e-01,2.079913300579975532e-01,5.680417721678904242e-01,1.714652555711317206e+01,1.000000000000000000e+01,9.000000000000000222e-01
4.775444880523698643e+00,1.246311926791674374e+01,2.337202004911463682e+00,1.869200706481933594e+00,4.680014131684711032e-01,2.298181348285969483e-01,3.304544848852500327e-01,2.574820829859730154e+00,1.000000000000000000e+02,9.000000000000000222e-01
4.981264355719945414e+00,6.550221610072364697e+00,6.888201110345905098e-01,8.607265353202819824e-01,-1.719064734595233956e-01,3.861210472839585739e-01,3.263712203626892294e-02,6.243097139677219687e+00,1.000000000000000000e+03,9.000000000000000222e-01
2.363680868380471534e+00,9.678124083383625731e+00,1.956458272511866880e+00,2.313779115676879883e+00,-3.573208223033871311e-01,2.541831361521696975e-01,2.157664404439767480e-01,2.034581418175151768e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.405533680358595827e+00,1.717067726796466332e+01,2.660746963292775824e+00,3.474371433258056641e+00,-8.136243209536691001e-01,5.289347001720837715e-01,1.666176508802296841e+00,1.779971984065919344e+01,1.000000000000000000e+02,8.000000000000000444e-01
3.308900837637669845e+00,1.027865107245128584e+01,1.648512813299382929e+00,3.491122484207153320e+00,-1.842609739453112017e+00,1.206803113700684049e+00,3.423437278193141253e+00,1.409800207028573737e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.882610812359721386e+00,1.574557942756707973e+01,4.052522238466833571e-01,1.774510145187377930e+00,-1.369257837894191976e+00,1.924107855775913367e-01,2.210813598011950987e+00,3.319183798291874865e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.842653869828695612e+00,1.565333723673124844e+01,3.409790995568708460e+00,2.627273321151733398e+00,7.825175641483823608e-01,2.216614783455232163e-01,7.658538904420523208e-01,2.030037044526801182e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.327548862126596063e+00,1.251432775014444054e+01,1.646908695824913282e+00,4.059163093566894531e+00,-2.412253932825751956e+00,1.564532995251888270e+00,6.082759661833361697e+00,1.956038799732163369e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.621559091421313603e+00,1.352113786076516178e+01,3.748306043097658913e-01,1.374315977096557617e+00,-9.994854040792301442e-01,7.713750503155336613e-01,1.209225111004818221e+00,4.267325604532611294e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.244303150117550771e+00,1.596180544176842631e+01,1.206389703505775346e+00,3.086581707000732422e+00,-1.880192128664711193e+00,1.651842864967327795e+00,4.278258093678883434e+00,3.575351807310475749e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.634038709925891286e+00,1.573398678916240634e+01,5.412588425596225328e+00,4.395537853240966797e+00,1.017050274332034432e+00,2.003511091441884662e-01,1.480348152666808303e+00,1.904315439668361254e+00,1.000000000000000000e+03,8.000000000000000444e-01
3.542115638993617477e+00,1.013151259652931557e+01,6.227537598269992092e-01,2.527221202850341797e+00,-1.904467483256477633e+00,-1.900629209185554502e-01,3.837240782561861074e+00,2.170656933657115673e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.598184204408070741e+00,1.366069772638472735e+01,1.454099003902326048e+00,1.246090173721313477e+00,2.080088242205482274e-01,1.835152952329680287e-01,7.978849303242924185e-02,5.748902641668282243e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.062518737848548778e+00,1.138478454580561205e+01,4.181311743637784240e+00,3.401309967041015625e+00,7.800018838851293657e-01,1.868296324478179726e-01,6.864536039239672593e-01,1.276154712839572269e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.362263660003582011e+00,1.372165762138829770e+01,9.302359717548714713e+00,2.779146194458007812e+00,6.523213502229080696e+00,7.018609572143983399e-01,4.301307309059170336e+01,2.508167162676150141e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.847740629209922769e+00,1.090384687343700065e+01,3.175526653173593061e+00,4.003879547119140625e+00,-8.283526197641816191e-01,2.889050331842977215e-01,7.450887538363749618e-01,2.564191298300689326e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.466453771241309934e+00,1.392403466537803070e+01,3.557530955115661975e-01,3.540480136871337891e+00,-3.184727026458610499e+00,1.965730921841462031e+00,1.089235547141528215e+01,3.517423175037312433e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.249090449509888678e+00,1.543428138674754990e+01,2.898809181621348152e+00,2.654989719390869141e+00,2.438195784595365012e-01,1.544220829573663134e-01,3.074363010685597919e-01,3.440093066248968512e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.447986611511544286e+00,1.540394759947453807e+01,1.001991414179615791e+00,2.187592029571533203e+00,-1.185600803146548587e+00,8.952606859557221686e-01,1.626886943374065142e+00,3.111811339091559958e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.071807655683320704e+00,9.792929090436821582e+00,1.491148039695686212e+00,3.427426576614379883e+00,-1.936278516057068133e+00,3.265015972397551813e+00,4.145100833145564323e+00,3.089830764800164786e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.803739753262743495e+00,1.068093488155885495e+01,6.681643156331166233e-01,3.837198734283447266e+00,-3.169034382887543799e+00,1.205176560717477408e+01,1.144831223269284770e+01,4.942897073912406825e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.150189302786108758e+00,5.424933493096530945e+00,4.207566522224794880e+00,3.307360172271728516e+00,9.002064632018921264e-01,2.295069506237855939e-01,1.063237795143693321e+00,4.305253606516718179e+00,1.000000000000000000e+02,9.000000000000000222e-01
3.218460982397156389e+00,1.601732630820639258e+01,2.065664032848372855e+00,3.886615753173828125e+00,-1.820951994506820881e+00,1.292951895246701621e+00,3.538767688984820303e+00,2.817181335487937588e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.061171552688095598e+00,9.238015177399818256e+00,4.244093201515319436e+00,3.431631088256835938e+00,8.124621847840571842e-01,1.204562529712919910e-01,3.705668966922606167e+00,1.754583233099389616e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.941310933532361283e+00,1.569445877568624326e+01,1.985408562707059899e+00,1.342258810997009277e+00,6.431497852376634183e-01,3.462902330027515796e-01,4.802146249163108394e-01,1.782614117868884307e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.845401610399518333e+00,6.244037404882390341e+00,1.828100220080815241e-01,1.037736296653747559e+00,-8.549262955072917114e-01,4.996125052702504732e+00,7.709480548962989177e-01,7.624425427703239500e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.357472963911204200e+00,6.821828281539797700e+00,1.436690595638124845e+00,3.126953840255737305e+00,-1.690263441312940484e+00,1.161258511939839977e+00,3.165154622717282429e+00,5.332146178253005075e+00,1.000000000000000000e+00,8.000000000000000444e-01
3.180737027419901164e+00,1.636659944717250426e+01,2.786571060300286895e-01,3.390820741653442383e+00,-3.112163698208290974e+00,4.641450778015202339e+00,1.118925598962893098e+01,4.646410085586563099e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.745708089508553496e+00,1.510846973199581811e+01,7.712791237638773723e+00,3.025827884674072266e+00,4.686963308261217875e+00,6.079444708194359226e-01,2.244866997587876511e+01,3.296146332547501334e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.360709552808487377e+00,1.304843290092623320e+01,4.383505188068471670e-01,3.638755083084106445e+00,-3.200404734150497088e+00,6.806441090486609724e+00,1.047586953134089605e+01,3.421107688848967143e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.286146533310530859e+00,9.288587466197872899e+00,3.335023911365814886e+00,2.733062267303466797e+00,6.019615576356135422e-01,1.920368447725646910e-01,4.105800646459822900e-01,3.432598199513165582e+01,1.000000000000000000e+01,9.000000000000000222e-01
4.125684965047198283e+00,1.754281676074648288e+01,1.308117499950094187e+00,2.220179080963134766e+00,-9.120615139578152064e-01,2.685977799599150284e+00,1.390393876681409013e+00,1.201052166510364927e+01,1.000000000000000000e+03,8.000000000000000444e-01
2.098468626970371176e+00,1.440368318136983028e+01,2.048557585808339354e+00,2.254717350006103516e+00,-2.061597522768353064e-01,9.666519738072118506e-02,2.169065708449398611e-01,4.194979095250128864e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.046193016143379229e+00,1.730905244746403326e+01,4.374245861888533815e-01,2.887531280517578125e+00,-2.450106727111279081e+00,-7.315208478488439692e-01,6.536733283230388381e+00,4.798787124379078506e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.449735964436919655e+00,1.542819315462132224e+01,6.072522516077978771e+00,2.164591312408447266e+00,3.907931188768370312e+00,6.322022664622457544e-01,1.827989727927847596e+01,1.786804801507874174e+01,1.000000000000000000e+02,8.000000000000000444e-01
3.001462557081333138e+00,1.195889133262580017e+01,-3.348258983725507787e-01,2.720612287521362305e+00,-3.055438373648544204e+00,-6.195737408869722174e+01,1.132806331947972467e+01,4.156928814343054768e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.082441052662428849e+00,9.958318987572020831e+00,-8.587213217147837696e-02,3.955291748046875000e+00,-4.041163763989295887e+00,1.745292020912987851e+01,1.684712452187999432e+01,3.134301723883858770e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.918252538876072055e+00,1.323262748313690906e+01,5.550006808301001016e+00,3.270565032958984375e+00,2.279441572686224937e+00,4.122949777234538038e-01,5.432196184332812372e+00,4.949763163191555293e+00,1.000000000000000000e+01,8.000000000000000444e-01
2.269516692951748293e+00,8.296472923225223894e+00,3.321673097287663357e+00,3.513418674468994141e+00,-1.917454788336670213e-01,1.033028508742760698e-01,3.539265184097384331e-01,2.915354728331954526e+00,1.000000000000000000e+03,9.000000000000000222e-01
3.334814621397187206e+00,8.147428436950169939e+00,4.472781548578244615e-01,1.928641319274902344e+00,-1.481363140575220116e+00,9.765545836442317551e-01,2.340383522761390278e+00,8.082954671126488577e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.038628688734146266e+00,1.079102702479395148e+01,8.334457564810026753e+00,3.149772644042968750e+00,5.184684709170568340e+00,6.188175603163093008e-01,2.841848000130119090e+01,7.599566854099972346e+00,1.000000000000000000e+03,8.000000000000000444e-01
4.995955193521819382e+00,7.216420544734694964e+00,4.269636025590896056e-01,6.714712977409362793e-01,-2.445077298270463828e-01,7.376440388037274198e-01,1.004789337435189889e-01,9.458249239543770059e+00,1.000000000000000000e+00,9.000000000000000222e-01
2.710558847159890927e+00,1.598641479578460078e+01,5.375750304081806874e+00,2.995654582977294922e+00,2.380095440962681774e+00,4.432372255655833149e-01,5.962487788673468181e+00,1.749639532545145926e+00,1.000000000000000000e+03,8.000000000000000444e-01
1.440868197303746712e+00,1.733265079350670845e+01,1.015447943794260155e+01,5.016032218933105469e+00,5.138447016353703489e+00,5.080270099993653421e-01,2.686093975600666184e+01,6.800941009636504830e+00,1.000000000000000000e+01,8.000000000000000444e-01
2.524515988967767299e+00,9.086410156103740476e+00,2.680796708464705524e+00,4.102423191070556641e+00,-1.421626390218651892e+00,5.279617062904692348e-01,2.188794517011123819e+00,8.729563955687082100e+00,1.000000000000000000e+02,9.000000000000000222e-01
3.184422296341717917e+00,1.285338223028941229e+01,2.031152198595228331e+00,2.919086933135986328e+00,-8.879346391733264898e-01,5.295455020227072263e-01,8.570031808105621485e-01,1.948289384121240531e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.351279812194851715e+00,1.099166998428296083e+01,1.620629142370643594e+00,2.735697269439697266e+00,-1.115068022760925315e+00,6.822000340744338587e-01,1.371020973098001416e+00,8.589755761846660675e+00,1.000000000000000000e+01,9.000000000000000222e-01
4.459126792839291475e+00,8.253556695239348429e+00,1.243192756982620661e+00,1.493461728096008301e+00,-2.502689122538009903e-01,2.323771275233433298e-01,9.332534886975732413e-02,2.445773351157726871e+00,1.000000000000000000e+03,8.000000000000000444e-01
3.445040401510182981e+00,5.990146174283566438e+00,1.480615989311208525e+00,2.185513734817504883e+00,-7.048975756330587705e-01,4.707063105697041894e-01,7.145288314293603005e-01,2.231424702322486020e+00,1.000000000000000000e+00,9.000000000000000222e-01
1.969957124275510729e+00,1.368439000319443721e+01,6.067159314900253619e+00,3.234140872955322266e+00,2.833018230348441246e+00,4.696448322514554796e-01,8.191440892732780199e+00,8.080079358196428529e+00,1.000000000000000000e+02,9.000000000000000222e-01
4.099340551297606439e+00,1.685440517940630656e+01,-4.952508432560005502e-01,1.541160821914672852e+00,-2.036411678581718121e+00,-3.970392227369321070e+00,5.681407896685795933e+00,1.835822474641121360e+01,1.000000000000000000e+02,8.000000000000000444e-01
4.422413858098755313e+00,1.187786489220370711e+01,2.196211427526818305e+00,1.542773008346557617e+00,6.534385056069954567e-01,3.056662357295789056e-01,4.603549718870441620e-01,4.765100058602520505e+00,1.000000000000000000e+03,9.000000000000000222e-01
3.478575491851026324e+00,1.435640309879774534e+01,3.033625470397613988e-01,3.548028469085693359e+00,-3.244665957808718471e+00,5.016684068572976329e+00,1.137672778598589218e+01,3.670983620669777991e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.205525091430303508e+00,1.430296029188329499e+01,3.569219483100266821e+00,2.891723155975341797e+00,6.774962883819055648e-01,1.979978354719702238e-01,5.213121194332959174e-01,8.538730760329519498e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.339353961343155319e+00,8.125158476581905376e+00,3.563225992032557965e+00,2.024724960327148438e+00,1.538501062997848168e+00,4.031055915648416033e-01,3.574003876352996656e+00,9.773854985768178238e+00,1.000000000000000000e+03,8.000000000000000444e-01
3.011642349556466147e+00,9.950079781961708392e+00,1.262206062220644132e+00,2.859733104705810547e+00,-1.597527188516546293e+00,1.274401206260981523e+00,2.841428572029281785e+00,1.810849378659322895e+01,1.000000000000000000e+00,9.000000000000000222e-01
4.864160437875690413e+00,8.626603982404159154e+00,9.343176869745717372e-01,7.605519294738769531e-01,1.737657515402302177e-01,1.822915977452137515e-01,4.258617707063539620e-02,3.385448479902615659e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.658635193809257391e+00,1.553625864602012641e+01,1.243273173117519281e+00,2.067613601684570312e+00,-8.243405194641342248e-01,-2.314599725090250804e+00,1.170986526104262015e+00,1.213581301862467221e+01,1.000000000000000000e+02,8.000000000000000444e-01
1.687352275855960482e+00,7.533793871068003689e+00,3.558364241405976625e+00,3.388598203659057617e+00,1.697659900632035312e-01,6.585816463612292893e-02,1.629765518952322467e-01,8.365753906118325034e+00,1.000000000000000000e+02,9.000000000000000222e-01
1.489791457424107346e+00,7.564063374694527830e+00,3.295719412022771966e+00,5.111729621887207031e+00,-1.816010460203943522e+00,5.671790319765485089e-01,3.399130104471870251e+00,1.665143817861457620e+01,1.000000000000000000e+02,9.000000000000000222e-01
